i	treeindex	accept	nnodes	distance	loglik	post	loga	Q	ru
4612	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-107.136543276039	1	-0.115485346957334
4613	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-7.40764373026824	0.0428571428571429	-0.557786379696389
4614	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-110.285037529177	23.2	-1.08524260589443
4615	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-7.43643379665809	1	-2.88973933470732
4616	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-4.86530131652026	0.0428571428571429	-1.58092006001791
4617	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	NA	1	-2.05664815775967
4618	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-105.164867512194	1	-0.776105677016024
4619	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	NA	1	-0.224377478780825
4620	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-913.856428382423	1	-2.74662441902949
4621	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-6.54293355047767	0.0428571428571429	-1.42767459487679
4622	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-7.56091081325568	0.0428571428571429	-0.997382793547575
4623	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-5.41474577281034	0.0428571428571429	-1.29619685998059
4624	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-915.037904821824	1	-0.749097173123108
4625	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-6.94193654422262	0.0428571428571429	-0.615594433512234
4626	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	NA	0.0428571428571429	-1.45537752248591
4627	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-100.229147047669	23.2	-0.167668522390681
4628	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-100.229147047669	23.2	-0.9121366676195
4629	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-7.40961566981415	0.0428571428571429	-0.332169660214814
4630	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-907.75765821876	23.2	-0.651017235241801
4631	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-107.445956765809	1	-0.906121518980177
4632	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-5.43353027743433	1	-4.47971797122986
4633	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-721.875983054968	1	-1.18526904162298
4634	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-7.577143769744	1	-0.931563950962324
4635	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-7.56870061305372	0.0428571428571429	-0.184655311790781
4636	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	NA	0.0428571428571429	-1.40187237495363
4637	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-913.856428382423	1	-3.1394351109089
4638	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-106.987581702866	1	-0.433109316956973
4639	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-7.09428381904581	1	-0.169830972815049
4640	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-117.38756762318	1	-2.82266328462736
4641	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-110.285037529177	23.2	-0.653031382170385
4642	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-6.28870762624138	1	-0.253746518259939
4643	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-110.285037529177	23.2	-0.142493101238587
4644	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-722.138725711244	1	-0.909691378512175
4645	52	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-721.735774026471	1	-0.823351285381987
4646	53	TRUE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-0.310996527644021	23.2	-0.589274335502801
4647	53	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.80662126031661	0.0431034482758621	-0.00267950063039529
4648	53	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.67143422473004	0.0431034482758621	-0.704184313028512
4649	53	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-112.900173744132	1	-0.47970969179711
4650	53	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-100.45841048993	1	-0.717560539378345
4651	53	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.81718686983862	0.0431034482758621	-0.480377256050044
4652	53	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-900.889564827601	22.5	-2.01621912931012
4653	53	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.69008431314927	0.0431034482758621	-0.569123407047475
4654	53	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.06122258562522	0.0431034482758621	-2.07529618980765
4655	53	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.29784631336355	0.0431034482758621	-0.494025834978665
4656	53	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-113.13083604275	1	-0.0692921921150105
4657	53	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-112.899977773319	1	-1.66418351867991
4658	53	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-900.889564827601	22.5	-1.00806009835605
4659	53	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-714.644759112012	1	-1.34552441323974
4660	53	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.09959107307208	0.0431034482758621	-0.821391102069214
4661	53	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-106.214672839974	22.5	-0.600536875093398
4662	53	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-907.664750704349	1	-2.87283859414514
4663	53	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-106.214672839974	22.5	-1.4111009305469
4664	53	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	NA	0.0431034482758621	-0.196797936269637
4665	53	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.13299033979405	0.0431034482758621	-2.4731610967712
4666	53	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-708.645048921487	22.5	-0.785267212880518
4667	53	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.69008431314927	0.0431034482758621	-3.26837250494021
4668	53	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.16520344196528	0.0431034482758621	-0.0272720395499519
4669	54	TRUE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	0.310996527644021	0.0431034482758621	-1.81376207857352
4670	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-907.75765821876	23.2	-1.4639591026206
4671	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-110.285037529177	23.2	-1.43204291497526
4672	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-7.60284154768306	1	-0.139555757138319
4673	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-110.285037529177	23.2	-0.021174187390764
4674	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-6.99296675869474	0.0428571428571429	-0.442464979152959
4675	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-7.42633719208234	0.0428571428571429	-2.35434989509168
4676	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-7.0740401016773	0.0428571428571429	-0.380419975947043
4677	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-915.002775118141	1	-0.379941152946998
4678	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-100.229147047669	23.2	-0.0505683388423474
4679	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-117.453687280937	1	-0.61551444679734
4680	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-722.138725711244	1	-0.108860210054625
4681	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-913.859459626343	1	-1.03170281110039
4682	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-106.877612909277	1	-0.953504761628375
4683	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	NA	0.0428571428571429	-0.0590314851984303
4684	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-100.229147047669	23.2	-0.855567875033343
4685	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-914.899671193543	1	-1.46022506170544
4686	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-915.011835663445	1	-0.715648337239623
4687	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-7.43643379665809	1	-0.254156911435691
4688	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-7.0861967811361	1	-2.97888578846399
4689	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-7.18591411727903	1	-0.620091925360723
4690	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-907.75765821876	23.2	-0.365244217589021
4691	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-8.48014222454359	0.0428571428571429	-0.777769120981514
4692	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-107.238918057745	1	-2.52566852540154
4693	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-5.67703236620582	1	-3.19936651404558
4694	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-7.0740401016773	0.0428571428571429	-1.99363929714709
4695	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-721.692254252404	1	-0.998639421435371
4696	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-107.517117401261	1	-1.22477148699879
4697	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-4.99707811352337	0.0428571428571429	-1.67909522751717
4698	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	NA	1	-3.41067645623627
4699	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-110.285037529177	23.2	-0.289748181054393
4700	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-914.925726231006	1	-1.44097747443735
4701	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-7.42112387366424	0.0428571428571429	-1.54226584859977
4702	54	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	NA	1	-2.92346374209997
4703	55	TRUE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-0.310996527644021	23.2	-0.700993425083577
4704	55	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-106.214672839974	22.5	-0.301203269083359
4705	55	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-900.889564827601	22.5	-0.579005782549048
4706	55	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-93.692730264272	22.5	-0.130256475279229
4707	55	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-93.692730264272	22.5	-1.34968924545127
4708	55	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-708.645048921487	22.5	-0.955727278715491
4709	55	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.28535608165243	0.0431034482758621	-0.234162730574563
4710	55	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.1012764876154	0.0431034482758621	-0.84646040484919
4711	56	TRUE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	0.310996527644021	0.0431034482758621	-3.03972722041806
4712	56	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-110.285037529177	23.2	-2.66356844855178
4713	56	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-714.87361097264	23.2	-1.57633270659735
4714	56	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-914.318787444608	1	-1.55968886734456
4715	57	TRUE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-0.310996527644021	23.2	-0.761115253277185
4716	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.16520344196528	0.0431034482758621	-0.234431403809125
4717	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.31090001106117	0.0431034482758621	-0.520898317029812
4718	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-907.728150365881	1	-0.10818325781113
4719	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-708.645048921487	22.5	-0.808247065392694
4720	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-106.214672839974	22.5	-1.19824882834997
4721	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-907.384273594922	1	-2.66535918651642
4722	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-93.692730264272	22.5	-0.268337398355434
4723	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-907.831505787966	1	-1.28809406550042
4724	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-111.292787118207	1	-0.55163497820715
4725	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-100.225960918076	1	-0.520849175761819
4726	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	NA	0.0431034482758621	-0.440379550402673
4727	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-900.889564827601	22.5	-0.431199924050034
4728	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.04492206492199	0.0431034482758621	-0.93617893981682
4729	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-907.714206140452	1	-0.887523202182922
4730	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-112.694672768012	1	-0.431075601750806
4731	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.29784631336355	0.0431034482758621	-0.558463328474161
4732	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-99.5295102536038	1	-0.000133387792618345
4733	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-93.692730264272	22.5	-0.066949863021153
4734	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-900.889564827601	22.5	-3.83212174427837
4735	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-112.900173744132	1	-0.469276838572806
4736	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-5.74172178122302	0.0431034482758621	-0.398608800504948
4737	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-99.5295102536038	1	-0.38214107127261
4738	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-106.214672839974	22.5	-0.463105549656231
4739	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-712.151813092612	1	-1.15859213886164
4740	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-714.973231602922	1	-1.3298026253435
4741	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-113.13083604275	1	-0.85354897092195
4742	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	NA	1	-0.603735457465218
4743	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-906.853007920898	1	-0.332314577577357
4744	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	NA	1	-0.257899241446843
4745	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-106.214672839974	22.5	-0.216148136376598
4746	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-5.3660358385618	0.0431034482758621	-0.516391994372688
4747	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-106.214672839974	22.5	-0.63543461910717
4748	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-111.596250568859	1	-0.0516450209933597
4749	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-900.889564827601	22.5	-0.529148343909694
4750	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	NA	0.0431034482758621	-0.0379902273295964
4751	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-106.214672839974	22.5	-3.15555470806731
4752	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-93.692730264272	22.5	-0.394537035768261
4753	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-906.117435864679	1	-0.968986331190371
4754	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-708.645048921487	22.5	-2.02809158341385
4755	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.83468531670718	0.0431034482758621	-0.0516180128186942
4756	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.14600783104965	0.0431034482758621	-0.444530625054492
4757	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-112.899977773319	1	-0.751991745094519
4758	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.27585744173251	0.0431034482758621	-0.058983870110273
4759	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.21586130375857	0.0431034482758621	-1.23753542715329
4760	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-112.270526401546	1	-0.152499138500021
4761	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-715.497879464441	1	-1.32436369409826
4762	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-106.214672839974	22.5	-0.54264655878949
4763	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-4.45216308924268	0.0431034482758621	-0.377244279437893
4764	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.29184502003904	0.0431034482758621	-1.40632314816183
4765	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	NA	1	-0.549541282830242
4766	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-900.889564827601	22.5	-1.30756604908711
4767	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-906.567965099854	1	-0.630284753800778
4768	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-112.681699915276	1	-0.664221196290834
4769	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-907.664750704349	1	-0.788340504975163
4770	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-99.714088493376	1	-0.653554094991703
4771	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.22642640653925	0.0431034482758621	-0.679161216656175
4772	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-715.60638413352	1	-0.390549694400044
4773	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-907.714206140452	1	-0.724359295532665
4774	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-93.692730264272	22.5	-0.88116583173595
4775	57	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-106.214672839974	22.5	-1.26626246443857
