i	distance	psi	newpsi	ipsi	newipsi	likratio	priorratio	hratio	accept
107	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
108	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
109	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
110	0.5	0.57	0.54	19	18	-0.0541730224574624	0.0540672212702756	-0.000105801187186783	FALSE
111	0.5	0.57	0.54	19	18	-0.0541730224574624	0.0540672212702756	-0.000105801187186783	FALSE
112	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
113	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
114	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
115	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
116	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
117	0.5	0.57	0.54	19	18	-0.0541730224574624	0.0540672212702756	-0.000105801187186783	FALSE
118	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
119	0.5	0.57	0.54	19	18	-0.0541730224574624	0.0540672212702756	-0.000105801187186783	FALSE
120	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
121	0.5	0.57	0.54	19	18	-0.0541730224574624	0.0540672212702756	-0.000105801187186783	FALSE
122	0.5	0.57	0.54	19	18	-0.0541730224574624	0.0540672212702756	-0.000105801187186783	FALSE
123	0.5	0.57	0.54	19	18	-0.0541730224574624	0.0540672212702756	-0.000105801187186783	FALSE
124	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
125	0.5	0.57	0.54	19	18	-0.0541730224574624	0.0540672212702756	-0.000105801187186783	FALSE
126	0.5	0.57	0.54	19	18	-0.0541730224574624	0.0540672212702756	-0.000105801187186783	FALSE
127	0.5	0.57	0.54	19	18	-0.0541730224574624	0.0540672212702756	-0.000105801187186783	FALSE
128	0.5	0.57	0.54	19	18	-0.0541730224574624	0.0540672212702756	-0.000105801187186783	FALSE
129	0.5	0.57	0.54	19	18	-0.0541730224574624	0.0540672212702756	-0.000105801187186783	FALSE
130	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
131	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
132	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
133	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
134	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
135	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
136	0.5	0.57	0.54	19	18	-0.0541730224574624	0.0540672212702756	-0.000105801187186783	FALSE
137	0.5	0.57	0.54	19	18	-0.0541730224574624	0.0540672212702756	-0.000105801187186783	FALSE
138	0.5	0.57	0.54	19	18	-0.0541730224574624	0.0540672212702756	-0.000105801187186783	FALSE
139	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
140	0.5	0.57	0.54	19	18	-0.0541730224574624	0.0540672212702756	-0.000105801187186783	FALSE
141	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
142	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
143	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
144	0.5	0.57	0.54	19	18	-0.0541730224574624	0.0540672212702756	-0.000105801187186783	FALSE
145	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
146	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
147	0.5	0.57	0.54	19	18	-0.0541730224574624	0.0540672212702756	-0.000105801187186783	FALSE
148	0.5	0.57	0.54	19	18	-0.0541730224574624	0.0540672212702756	-0.000105801187186783	FALSE
149	0.5	0.57	0.54	19	18	-0.0541730224574624	0.0540672212702756	-0.000105801187186783	FALSE
150	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
151	0.5	0.57	0.54	19	18	-0.0541730224574624	0.0540672212702756	-0.000105801187186783	FALSE
152	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
153	0.5	0.57	0.54	19	18	-0.0541730224574624	0.0540672212702756	-0.000105801187186783	FALSE
154	0.5	0.57	0.54	19	18	-0.0541730224574624	0.0540672212702756	-0.000105801187186783	FALSE
155	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
156	0.5	0.57	0.54	19	18	-0.0541730224574624	0.0540672212702756	-0.000105801187186783	FALSE
157	0.5	0.57	0.6	19	20	0.0540274410816581	-0.0512932943875506	0.00273414669410756	FALSE
158	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
159	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
160	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
161	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
162	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
163	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
164	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
165	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
166	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
167	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
168	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
169	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
170	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
171	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
172	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
173	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
174	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
175	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
176	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
177	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
178	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
179	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
180	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
181	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
182	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
183	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
184	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
185	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
186	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
187	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
188	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
189	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
190	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
191	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
192	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
193	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
194	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
195	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
196	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
197	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
198	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
199	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
200	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
201	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
202	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
203	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
204	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
205	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
206	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
207	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
208	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
209	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
210	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
211	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
212	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
213	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
214	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
215	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
216	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
217	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
218	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
219	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
220	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
221	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
222	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
223	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
224	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
225	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
226	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
227	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
228	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
229	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
230	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
231	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
232	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
233	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
234	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
235	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
236	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
237	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
238	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
239	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
240	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
241	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
242	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
243	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
244	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
245	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
246	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
247	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
248	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
249	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
250	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
251	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
252	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
253	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
254	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
255	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
256	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
257	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
258	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
259	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
260	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
261	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
262	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
263	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
264	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
265	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
266	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
267	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
268	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
269	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
270	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
271	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
272	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
273	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
274	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
275	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
276	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
277	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
278	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
279	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
280	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
281	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
282	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
283	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
284	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
285	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
286	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
287	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
288	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
289	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
290	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
291	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
292	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
293	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
294	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
295	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
296	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
297	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
298	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
299	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
300	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
301	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
302	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
303	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
304	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
305	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
306	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
307	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
308	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
309	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
310	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
311	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
312	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
313	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
314	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
315	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
316	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
317	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
318	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
319	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
320	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
321	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
322	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
323	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
324	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
325	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
326	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
327	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
328	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
329	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
330	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
331	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
332	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
333	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
334	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
335	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
336	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
337	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
338	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
339	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
340	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
341	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
342	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
343	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
344	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
345	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
346	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
347	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
348	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
349	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
350	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
351	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
352	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
353	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
354	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
355	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
356	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
357	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
358	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
359	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
360	0.333333333333333	0.57	0.6	19	20	0.0440274410816582	-0.0512932943875506	-0.00726585330589234	FALSE
361	0.333333333333333	0.57	0.54	19	18	-0.0441730224574622	0.0540672212702756	0.00989419881281334	FALSE
